"Hugo_Symbol"	"mut_count"	"missense_mut_count"
"870"	"BBS9"	2	2
"871"	"BBX"	2	2
"872"	"BCAN"	3	3
"873"	"BCAR3"	4	4
"874"	"BCAS1"	3	2
"875"	"BCAS3"	1	1
"876"	"BCAT1"	4	4
"877"	"BCAT2"	2	2
"878"	"BCCIP"	1	1
"879"	"BCHE"	2	1
"880"	"BCKDHA"	1	1
"881"	"BCKDK"	2	1
"882"	"BCL11A"	2	2
"883"	"BCL11B"	1	0
"884"	"BCL2L11"	3	3
"885"	"BCL2L12"	1	0
"886"	"BCL2L13"	1	1
"887"	"BCL3"	1	1
"888"	"BCL6"	1	1
"889"	"BCL6B"	1	1
"890"	"BCL7B"	1	1
"891"	"BCL9"	5	2
"892"	"BCL9L"	3	2
"893"	"BCLAF1"	1	0
"894"	"BCMO1"	4	2
"895"	"BCO2"	1	0
"896"	"BCOR"	5	5
"897"	"BCORL1"	6	6
"898"	"BCR"	1	1
"899"	"BDKRB1"	2	2
"900"	"BDKRB2"	1	1
"901"	"BDNF"	1	1
"902"	"BDP1"	4	4
"903"	"BECN1L1"	1	1
"904"	"BEND2"	1	1
"905"	"BEND3"	2	2
"906"	"BEND4"	2	2
"907"	"BEND5"	1	1
"908"	"BEND6"	1	1
"909"	"BEND7"	1	1
"910"	"BEST1"	1	1
"911"	"BEST2"	3	2
"912"	"BEST3"	1	1
"913"	"BET1L"	1	0
"914"	"BFAR"	1	1
"915"	"BFSP1"	2	2
"916"	"BGN"	1	1
"917"	"BHLHE40"	1	0
"918"	"BHLHE41"	1	1
"919"	"BHMT"	1	1
"920"	"BHMT2"	1	1
"921"	"BICC1"	2	2
"922"	"BICD1"	2	2
"923"	"BICD2"	1	1
"924"	"BID"	4	2
"925"	"BIN1"	1	0
"926"	"BIN2"	1	1
"927"	"BIRC6"	7	6
"928"	"BIRC7"	3	3
"929"	"BIRC8"	3	3
"930"	"BLCAP"	1	1
"931"	"BLK"	1	1
"932"	"BLM"	7	5
"933"	"BLNK"	1	1
"934"	"BLOC1S1"	1	1
"935"	"BLOC1S2"	1	1
"936"	"BLZF1"	1	1
"937"	"BMI1"	1	1
"938"	"BMP1"	1	1
"939"	"BMP10"	1	1
"940"	"BMP15"	2	2
"941"	"BMP2"	3	2
"942"	"BMP2K"	4	3
"943"	"BMP3"	2	2
"944"	"BMP4"	2	1
"945"	"BMP5"	1	1
"946"	"BMP6"	2	2
"947"	"BMP8B"	1	1
"948"	"BMPER"	4	4
"949"	"BMPR1B"	2	1
"950"	"BMPR2"	2	0
"951"	"BMS1"	3	3
"952"	"BMS1P4"	1	0
"953"	"BMX"	3	2
"954"	"BNC1"	5	5
"955"	"BNC2"	3	2
"956"	"BOC"	1	1
"957"	"BOD1L"	5	5
"958"	"BPI"	1	0
"959"	"BPIL2"	2	2
"960"	"BPIL3"	1	1
"961"	"BPNT1"	1	1
"962"	"BPTF"	2	2
"963"	"BRAF"	3	2
"964"	"BRCA1"	8	3
"965"	"BRCA2"	11	5
"966"	"BRCC3"	2	2
"967"	"BRD7"	1	1
"968"	"BRD7P3"	2	0
"969"	"BRD8"	3	2
"970"	"BRD9"	2	2
"971"	"BRDT"	3	3
"972"	"BRE"	1	0
"973"	"BRF1"	2	2
"974"	"BRF2"	1	1
"975"	"BRIP1"	5	3
"976"	"BRIX1"	3	3
"977"	"BRMS1"	2	1
"978"	"BRP44"	1	1
"979"	"BRP44L"	1	1
"980"	"BRPF1"	1	1
"981"	"BRPF3"	5	5
"982"	"BRS3"	2	2
"983"	"BRSK1"	1	1
"984"	"BRWD1"	9	7
"985"	"BRWD3"	6	6
"986"	"BSCL2"	3	3
"987"	"BSDC1"	1	1
"988"	"BSN"	5	2
"989"	"BSND"	1	1
"990"	"BST2"	1	1
"991"	"BSX"	3	1
"992"	"BTAF1"	1	1
"993"	"BTBD1"	1	1
"994"	"BTBD10"	2	2
"995"	"BTBD11"	2	2
"996"	"BTBD12"	3	3
"997"	"BTBD17"	2	2
"998"	"BTBD19"	1	1
"999"	"BTBD3"	1	1
"1000"	"BTBD7"	2	2
"1001"	"BTBD9"	2	2
"1002"	"BTC"	2	2
"1003"	"BTD"	3	3
"1004"	"BTF3L4"	1	1
"1005"	"BTK"	3	3
"1006"	"BTN1A1"	2	2
"1007"	"BTN2A1"	2	2
"1008"	"BTN2A2"	2	1
"1009"	"BTN2A3"	2	2
"1010"	"BTN3A1"	2	2
"1011"	"BTN3A3"	2	2
"1012"	"BTNL2"	1	1
"1013"	"BTNL3"	2	2
"1014"	"BTNL8"	3	3
"1015"	"BTNL9"	1	1
"1016"	"BTRC"	1	0
"1017"	"BUB1"	1	1
"1018"	"BVES"	1	1
"1019"	"BZRAP1"	5	5
"1020"	"BZW1"	2	2
"1021"	"C10orf107"	1	1
"1022"	"C10orf110"	1	0
"1023"	"C10orf119"	3	2
"1024"	"C10orf12"	6	6
"1025"	"C10orf122"	1	1
"1026"	"C10orf128"	1	1
"1027"	"C10orf129"	1	1
"1028"	"C10orf137"	1	1
"1029"	"C10orf140"	1	1
"1030"	"C10orf18"	6	4
"1031"	"C10orf2"	2	2
"1032"	"C10orf25"	1	0
"1033"	"C10orf26"	1	1
"1034"	"C10orf28"	1	1
"1035"	"C10orf32"	1	1
"1036"	"C10orf4"	1	1
"1037"	"C10orf40"	1	0
"1038"	"C10orf46"	1	1
"1039"	"C10orf47"	1	0
"1040"	"C10orf53"	1	1
"1041"	"C10orf68"	2	0
"1042"	"C10orf71"	5	5
"1043"	"C10orf72"	4	3
"1044"	"C10orf79"	3	2
"1045"	"C10orf81"	2	2
"1046"	"C10orf88"	1	1
"1047"	"C10orf92"	1	1
"1048"	"C10orf93"	1	1
"1049"	"C10orf96"	2	2
"1050"	"C11orf1"	1	1
"1051"	"C11orf16"	1	1
"1052"	"C11orf20"	2	2
"1053"	"C11orf21"	1	1
"1054"	"C11orf30"	4	3
"1055"	"C11orf35"	1	1
"1056"	"C11orf40"	2	2
"1057"	"C11orf41"	3	3
"1058"	"C11orf45"	1	0
"1059"	"C11orf49"	1	0
"1060"	"C11orf52"	1	1
"1061"	"C11orf58"	1	1
"1062"	"C11orf60"	2	2
"1063"	"C11orf63"	1	1
"1064"	"C11orf66"	1	1
"1065"	"C11orf83"	1	1
"1066"	"C11orf84"	2	2
"1067"	"C11orf85"	3	1
"1068"	"C11orf87"	1	1
"1069"	"C11orf95"	1	0
"1070"	"C12orf11"	1	1
"1071"	"C12orf12"	1	1
"1072"	"C12orf32"	1	1
"1073"	"C12orf35"	2	1
"1074"	"C12orf36"	4	4
"1075"	"C12orf39"	1	1
"1076"	"C12orf4"	1	0
"1077"	"C12orf40"	4	4
"1078"	"C12orf42"	1	1
"1079"	"C12orf44"	2	1
"1080"	"C12orf48"	2	2
"1081"	"C12orf50"	2	0
"1082"	"C12orf51"	8	7
"1083"	"C12orf53"	1	1
"1084"	"C12orf56"	1	1
"1085"	"C12orf57"	3	1
"1086"	"C12orf63"	3	2
"1087"	"C12orf64"	9	8
"1088"	"C12orf68"	1	0
"1089"	"C12orf71"	2	2
"1090"	"C12orf77"	1	1
"1091"	"C13orf23"	3	3
"1092"	"C13orf26"	1	1
"1093"	"C13orf3"	2	1
"1094"	"C13orf33"	2	2
"1095"	"C13orf34"	2	2
"1096"	"C13orf35"	2	2
"1097"	"C13orf39"	1	1
"1098"	"C14orf101"	1	1
"1099"	"C14orf102"	3	3
"1100"	"C14orf104"	1	1
"1101"	"C14orf105"	1	1
"1102"	"C14orf106"	3	2
"1103"	"C14orf115"	2	2
"1104"	"C14orf139"	1	0
"1105"	"C14orf145"	5	3
"1106"	"C14orf159"	1	0
"1107"	"C14orf166B"	2	2
"1108"	"C14orf167"	1	0
"1109"	"C14orf174"	3	3
"1110"	"C14orf177"	1	1
"1111"	"C14orf21"	3	1
"1112"	"C14orf25"	1	0
"1113"	"C14orf37"	5	4
"1114"	"C14orf38"	3	3
"1115"	"C14orf39"	2	0
"1116"	"C14orf43"	1	0
"1117"	"C14orf48"	2	1
"1118"	"C14orf49"	5	5
"1119"	"C14orf50"	2	2
"1120"	"C14orf68"	1	1
"1121"	"C14orf73"	2	2
"1122"	"C14orf79"	1	1
"1123"	"C14orf80"	1	1
"1124"	"C15orf17"	1	1
"1125"	"C15orf2"	3	2
"1126"	"C15orf21"	1	1
"1127"	"C15orf28"	1	0
"1128"	"C15orf32"	1	1
"1129"	"C15orf33"	2	2
"1130"	"C15orf38"	1	1
"1131"	"C15orf39"	4	4
"1132"	"C15orf42"	2	2
"1133"	"C15orf51"	1	1
"1134"	"C15orf52"	3	2
"1135"	"C15orf55"	1	1
"1136"	"C15orf58"	2	2
"1137"	"C16orf42"	1	1
"1138"	"C16orf54"	2	2
"1139"	"C16orf58"	1	1
"1140"	"C16orf62"	6	4
"1141"	"C16orf67"	1	0
"1142"	"C16orf71"	3	2
"1143"	"C16orf78"	1	1
"1144"	"C16orf80"	1	1
"1145"	"C16orf89"	1	1
"1146"	"C16orf91"	1	1
"1147"	"C16orf93"	1	1
"1148"	"C17orf101"	1	1
"1149"	"C17orf102"	2	2
"1150"	"C17orf104"	2	1
"1151"	"C17orf106"	1	1
"1152"	"C17orf46"	1	1
"1153"	"C17orf47"	2	2
"1154"	"C17orf48"	1	1
"1155"	"C17orf53"	2	1
"1156"	"C17orf54"	1	0
"1157"	"C17orf57"	2	2
"1158"	"C17orf64"	1	1
"1159"	"C17orf66"	1	1
"1160"	"C17orf67"	1	1
"1161"	"C17orf68"	3	2
"1162"	"C17orf71"	6	5
"1163"	"C17orf74"	1	0
"1164"	"C17orf76"	1	1
"1165"	"C17orf77"	2	2
"1166"	"C17orf78"	1	0
"1167"	"C17orf80"	1	1
"1168"	"C17orf81"	3	3
"1169"	"C17orf82"	2	2
"1170"	"C17orf95"	3	2
"1171"	"C17orf97"	3	3
"1172"	"C18orf10"	1	1
"1173"	"C18orf19"	1	1
"1174"	"C18orf25"	1	0
"1175"	"C18orf34"	2	2
"1176"	"C18orf54"	1	1
"1177"	"C18orf55"	1	0
"1178"	"C19orf10"	1	1
"1179"	"C19orf12"	1	1
"1180"	"C19orf2"	2	2
"1181"	"C19orf25"	2	2
"1182"	"C19orf28"	1	1
"1183"	"C19orf29"	1	1
"1184"	"C19orf29OS"	1	0
"1185"	"C19orf30"	1	0
"1186"	"C19orf33"	1	1
"1187"	"C19orf39"	3	2
"1188"	"C19orf40"	2	0
"1189"	"C19orf41"	1	1
"1190"	"C19orf43"	1	1
"1191"	"C19orf44"	1	1
"1192"	"C19orf45"	2	1
"1193"	"C19orf46"	1	1
"1194"	"C19orf51"	3	3
"1195"	"C19orf53"	1	1
"1196"	"C19orf54"	1	1
"1197"	"C19orf56"	1	1
"1198"	"C19orf57"	3	1
"1199"	"C19orf59"	1	1
"1200"	"C19orf61"	1	1
"1201"	"C19orf62"	2	2
"1202"	"C19orf63"	1	1
"1203"	"C19orf70"	1	1
"1204"	"C19orf71"	1	1
"1205"	"C19orf76"	1	1
"1206"	"C19orf77"	1	1
"1207"	"C1GALT1"	1	1
"1208"	"C1GALT1C1"	1	1
"1209"	"C1orf101"	4	4
"1210"	"C1orf103"	3	1
"1211"	"C1orf111"	1	0
"1212"	"C1orf112"	1	1
"1213"	"C1orf114"	3	3
"1214"	"C1orf122"	1	1
"1215"	"C1orf124"	4	3
"1216"	"C1orf125"	1	1
"1217"	"C1orf126"	1	0
"1218"	"C1orf129"	2	0
"1219"	"C1orf130"	1	1
"1220"	"C1orf135"	1	1
"1221"	"C1orf14"	2	2
"1222"	"C1orf144"	2	2
"1223"	"C1orf150"	1	1
"1224"	"C1orf152"	1	0
"1225"	"C1orf163"	2	2
"1226"	"C1orf167"	1	1
"1227"	"C1orf173"	2	2
"1228"	"C1orf174"	1	1
"1229"	"C1orf175"	4	4
"1230"	"C1orf177"	1	1
"1231"	"C1orf183"	2	2
"1232"	"C1orf185"	1	1
"1233"	"C1orf186"	1	1
"1234"	"C1orf187"	1	0
"1235"	"C1orf192"	1	0
"1236"	"C1orf194"	2	2
"1237"	"C1orf198"	1	1
"1238"	"C1orf200"	2	1
"1239"	"C1orf210"	1	1
"1240"	"C1orf212"	1	0
"1241"	"C1orf220"	1	1
"1242"	"C1orf222"	2	1
"1243"	"C1orf226"	1	0
"1244"	"C1orf230"	1	1
"1245"	"C1orf26"	4	3
"1246"	"C1orf27"	1	1
"1247"	"C1orf31"	1	1
"1248"	"C1orf38"	1	1
"1249"	"C1orf43"	1	1
"1250"	"C1orf49"	2	2
"1251"	"C1orf50"	1	1
"1252"	"C1orf51"	1	1
"1253"	"C1orf52"	1	0
"1254"	"C1orf54"	1	1
"1255"	"C1orf55"	1	1
"1256"	"C1orf58"	3	1
"1257"	"C1orf61"	1	1
"1258"	"C1orf65"	7	7
"1259"	"C1orf66"	2	2
"1260"	"C1orf81"	1	0
"1261"	"C1orf85"	2	1
"1262"	"C1orf86"	1	1
"1263"	"C1orf89"	1	0
"1264"	"C1orf9"	1	1
"1265"	"C1orf94"	2	2
"1266"	"C1orf96"	2	2
"1267"	"C1QB"	1	1
"1268"	"C1QTNF2"	2	2
"1269"	"C1QTNF6"	1	1
"1270"	"C1QTNF7"	2	2
"1271"	"C2"	1	1
"1272"	"C20orf106"	1	1
"1273"	"C20orf108"	1	1
"1274"	"C20orf111"	1	1
"1275"	"C20orf114"	2	2
"1276"	"C20orf117"	2	2
"1277"	"C20orf12"	4	3
"1278"	"C20orf123"	1	0
"1279"	"C20orf132"	4	3
"1280"	"C20orf151"	1	1
"1281"	"C20orf152"	1	0
"1282"	"C20orf160"	1	1
"1283"	"C20orf173"	1	1
"1284"	"C20orf177"	2	2
"1285"	"C20orf185"	1	1
"1286"	"C20orf186"	3	3
"1287"	"C20orf26"	5	4
"1288"	"C20orf43"	2	2
"1289"	"C20orf7"	2	2
"1290"	"C20orf70"	1	1
"1291"	"C20orf72"	2	1
"1292"	"C20orf79"	1	1
"1293"	"C20orf91"	2	2
"1294"	"C20orf95"	3	3
"1295"	"C21orf119"	3	2
"1296"	"C21orf121"	2	0
"1297"	"C21orf125"	1	0
"1298"	"C21orf128"	2	1
"1299"	"C21orf129"	2	0
"1300"	"C21orf29"	2	2
"1301"	"C21orf33"	1	1
"1302"	"C21orf57"	3	2
"1303"	"C21orf63"	1	1
"1304"	"C21orf81"	1	0
"1305"	"C21orf91"	1	1
"1306"	"C21orf99"	8	0
"1307"	"C22orf23"	1	1
"1308"	"C22orf27"	2	0
"1309"	"C22orf28"	1	1
"1310"	"C22orf30"	3	2
"1311"	"C22orf33"	1	0
"1312"	"C22orf43"	1	1
"1313"	"C22orf46"	1	0
"1314"	"C2CD2"	1	1
"1315"	"C2CD3"	2	2
"1316"	"C2orf14"	1	0
"1317"	"C2orf16"	6	5
"1318"	"C2orf28"	1	0
"1319"	"C2orf29"	1	1
"1320"	"C2orf34"	1	1
"1321"	"C2orf39"	2	2
"1322"	"C2orf43"	1	0
"1323"	"C2orf44"	1	0
"1324"	"C2orf47"	2	2
"1325"	"C2orf50"	1	1
"1326"	"C2orf51"	1	0
"1327"	"C2orf52"	2	0
"1328"	"C2orf58"	1	0
"1329"	"C2orf60"	1	0
"1330"	"C2orf62"	1	1
"1331"	"C2orf63"	1	1
"1332"	"C2orf65"	1	0
"1333"	"C2orf68"	1	0
"1334"	"C2orf71"	3	3
"1335"	"C2orf73"	3	3
"1336"	"C2orf76"	1	1
"1337"	"C2orf78"	2	2
"1338"	"C2orf79"	1	1
"1339"	"C2orf81"	1	0
"1340"	"C2orf84"	1	0
"1341"	"C2orf86"	2	0
"1342"	"C2orf89"	5	4
"1343"	"C3"	3	3
"1344"	"C3AR1"	1	1
"1345"	"C3orf1"	2	2
"1346"	"C3orf10"	1	1
"1347"	"C3orf14"	1	1
"1348"	"C3orf15"	1	1
"1349"	"C3orf18"	1	1
"1350"	"C3orf20"	1	1
"1351"	"C3orf22"	1	1
"1352"	"C3orf23"	1	1
"1353"	"C3orf24"	2	2
"1354"	"C3orf25"	3	3
"1355"	"C3orf30"	1	1
"1356"	"C3orf32"	1	1
"1357"	"C3orf33"	1	1
"1358"	"C3orf34"	1	0
"1359"	"C3orf35"	1	1
"1360"	"C3orf36"	1	1
"1361"	"C3orf38"	2	1
"1362"	"C3orf42"	1	0
"1363"	"C3orf43"	1	1
"1364"	"C3orf52"	3	3
"1365"	"C3orf56"	1	0
"1366"	"C3orf59"	1	1
"1367"	"C3orf63"	3	3
"1368"	"C3orf65"	1	0
"1369"	"C3orf70"	1	1
"1370"	"C3orf71"	2	2
"1371"	"C3orf74"	1	0
"1372"	"C3orf75"	1	1
"1373"	"C3orf77"	5	4
"1374"	"C4A"	2	2
"1375"	"C4B"	1	1
"1376"	"C4BPA"	1	1
"1377"	"C4BPB"	2	1
"1378"	"C4orf10"	4	0
"1379"	"C4orf14"	1	1
"1380"	"C4orf17"	3	3
"1381"	"C4orf19"	1	1
"1382"	"C4orf21"	2	2
"1383"	"C4orf22"	1	1
"1384"	"C4orf23"	1	0
"1385"	"C4orf29"	1	1
"1386"	"C4orf3"	1	1
"1387"	"C4orf31"	3	3
"1388"	"C4orf35"	1	1
"1389"	"C4orf36"	2	2
"1390"	"C4orf39"	1	1
"1391"	"C4orf40"	4	3
"1392"	"C4orf42"	1	1
"1393"	"C4orf43"	1	1
"1394"	"C4orf49"	1	1
"1395"	"C4orf50"	2	1
"1396"	"C4orf52"	1	0
"1397"	"C5"	3	3
"1398"	"C5orf13"	2	2
"1399"	"C5orf20"	1	0
"1400"	"C5orf25"	4	4
"1401"	"C5orf28"	1	1
"1402"	"C5orf36"	3	2
"1403"	"C5orf37"	1	1
"1404"	"C5orf4"	1	1
"1405"	"C5orf41"	4	3
"1406"	"C5orf42"	7	6
"1407"	"C5orf44"	2	1
"1408"	"C5orf45"	1	1
"1409"	"C5orf49"	1	1
"1410"	"C5orf51"	2	1
"1411"	"C5orf54"	1	1
"1412"	"C5orf60"	3	3
"1413"	"C6"	4	3
"1414"	"C6orf10"	2	1
"1415"	"C6orf103"	4	4
"1416"	"C6orf105"	1	0
"1417"	"C6orf118"	3	2
"1418"	"C6orf124"	3	3
"1419"	"C6orf129"	1	1
"1420"	"C6orf132"	3	2
"1421"	"C6orf136"	2	0
"1422"	"C6orf138"	2	2
"1423"	"C6orf141"	2	2
"1424"	"C6orf142"	1	1
"1425"	"C6orf146"	1	1
"1426"	"C6orf150"	1	1
"1427"	"C6orf154"	1	1
"1428"	"C6orf165"	1	1
"1429"	"C6orf167"	2	2
"1430"	"C6orf170"	2	1
"1431"	"C6orf174"	1	0
"1432"	"C6orf208"	2	0
"1433"	"C6orf211"	2	2
"1434"	"C6orf221"	1	1
"1435"	"C6orf222"	1	1
"1436"	"C6orf225"	1	1
"1437"	"C6orf227"	1	1
"1438"	"C6orf25"	1	1
"1439"	"C6orf27"	4	4
"1440"	"C6orf35"	1	0
"1441"	"C6orf52"	2	0
"1442"	"C6orf54"	1	1
"1443"	"C6orf58"	1	1
"1444"	"C6orf62"	2	1
"1445"	"C6orf70"	2	2
"1446"	"C6orf72"	1	1
"1447"	"C6orf81"	1	1
"1448"	"C6orf89"	1	1
"1449"	"C6orf97"	3	2
"1450"	"C7"	5	4
"1451"	"C7orf10"	2	1
"1452"	"C7orf11"	1	1
"1453"	"C7orf16"	1	1
"1454"	"C7orf26"	1	1
"1455"	"C7orf27"	3	3
"1456"	"C7orf28A"	1	1
"1457"	"C7orf31"	1	1
"1458"	"C7orf50"	1	1
"1459"	"C7orf51"	1	1
"1460"	"C7orf53"	1	1
"1461"	"C7orf57"	1	1
"1462"	"C7orf58"	2	2
"1463"	"C7orf60"	3	1
"1464"	"C7orf61"	1	1
"1465"	"C7orf65"	1	1
"1466"	"C7orf70"	1	1
"1467"	"C7orf71"	1	0
"1468"	"C8orf12"	2	0
"1469"	"C8orf31"	4	3
"1470"	"C8orf34"	1	1
"1471"	"C8orf40"	1	1
"1472"	"C8orf41"	1	1
"1473"	"C8orf44"	2	2
"1474"	"C8orf48"	1	1
"1475"	"C8orf71"	1	0
"1476"	"C8orf73"	3	3
"1477"	"C8orf79"	2	2
"1478"	"C8orf80"	1	1
"1479"	"C8orf83"	1	1
"1480"	"C8orf86"	1	1
"1481"	"C9"	1	0
"1482"	"C9orf100"	2	2
"1483"	"C9orf102"	5	5
"1484"	"C9orf106"	1	1
"1485"	"C9orf11"	1	1
"1486"	"C9orf114"	2	2
"1487"	"C9orf117"	2	2
"1488"	"C9orf119"	1	0
"1489"	"C9orf125"	4	4
"1490"	"C9orf128"	1	1
"1491"	"C9orf130"	1	0
"1492"	"C9orf131"	3	3
"1493"	"C9orf140"	1	0
"1494"	"C9orf142"	1	1
"1495"	"C9orf144B"	3	2
"1496"	"C9orf153"	1	0
"1497"	"C9orf156"	1	1
"1498"	"C9orf170"	1	1
"1499"	"C9orf25"	1	1
"1500"	"C9orf3"	2	2
"1501"	"C9orf41"	1	0
"1502"	"C9orf43"	4	4
"1503"	"C9orf5"	2	2
"1504"	"C9orf61"	2	0
"1505"	"C9orf64"	1	1
"1506"	"C9orf69"	1	1
"1507"	"C9orf7"	1	1
"1508"	"C9orf78"	1	0
"1509"	"C9orf79"	5	5
"1510"	"C9orf84"	1	1
"1511"	"C9orf91"	2	1
"1512"	"C9orf93"	3	2
"1513"	"C9orf96"	2	2
"1514"	"C9orf98"	1	1
"1515"	"CA11"	3	0
"1516"	"CA2"	1	1
"1517"	"CA4"	1	1
"1518"	"CA6"	2	2
"1519"	"CA9"	3	3
"1520"	"CABIN1"	5	3
"1521"	"CABP5"	1	1
"1522"	"CABYR"	2	0
"1523"	"CACHD1"	3	3
"1524"	"CACNA1A"	6	6
"1525"	"CACNA1B"	9	7
"1526"	"CACNA1C"	6	6
"1527"	"CACNA1D"	5	3
"1528"	"CACNA1E"	13	12
"1529"	"CACNA1F"	8	8
"1530"	"CACNA1G"	5	4
"1531"	"CACNA1H"	4	4
"1532"	"CACNA1I"	2	2
"1533"	"CACNA1S"	2	2
"1534"	"CACNA2D1"	4	3
"1535"	"CACNA2D2"	4	4
"1536"	"CACNA2D3"	5	5
"1537"	"CACNA2D4"	1	1
"1538"	"CACNB1"	1	1
"1539"	"CACNB2"	2	2
"1540"	"CACNG1"	1	1
"1541"	"CACNG2"	1	1
"1542"	"CACNG3"	3	3
"1543"	"CACNG4"	2	2
"1544"	"CACNG5"	1	1
"1545"	"CACNG6"	1	1
"1546"	"CACNG8"	1	1
"1547"	"CAD"	7	6
"1548"	"CADM1"	1	0
"1549"	"CADM2"	1	1
"1550"	"CADM4"	1	1
"1551"	"CADPS"	7	6
"1552"	"CADPS2"	3	3
"1553"	"CAGE1"	1	1
"1554"	"CALB2"	2	1
"1555"	"CALCA"	1	1
"1556"	"CALCOCO1"	2	0
"1557"	"CALCR"	1	0
"1558"	"CALCRL"	2	1
"1559"	"CALD1"	4	4
"1560"	"CALHM2"	2	2
"1561"	"CALHM3"	1	1
"1562"	"CALN1"	1	1
"1563"	"CALR"	1	1
"1564"	"CALR3"	2	2
"1565"	"CALU"	1	1
"1566"	"CAMK1"	2	2
"1567"	"CAMK1G"	1	1
"1568"	"CAMK2A"	1	1
"1569"	"CAMK2D"	4	2
"1570"	"CAMK2G"	1	1
"1571"	"CAMKK1"	3	1
"1572"	"CAMKK2"	2	2
"1573"	"CAMKV"	1	0
"1574"	"CAMSAP1"	3	3
"1575"	"CAMSAP1L1"	4	4
"1576"	"CAMTA1"	4	4
"1577"	"CAMTA2"	3	3
"1578"	"CAND1"	2	2
"1579"	"CAND2"	1	1
"1580"	"CANX"	1	1
"1581"	"CAP1"	2	2
"1582"	"CAP2"	2	2
"1583"	"CAPN1"	3	3
"1584"	"CAPN10"	1	1
"1585"	"CAPN11"	1	1
"1586"	"CAPN12"	2	2
"1587"	"CAPN13"	2	1
"1588"	"CAPN14"	1	1
"1589"	"CAPN2"	2	2
"1590"	"CAPN3"	1	0
"1591"	"CAPN6"	2	2
"1592"	"CAPN8"	1	1
"1593"	"CAPRIN1"	3	2
"1594"	"CAPS"	1	0
"1595"	"CAPS2"	2	2
"1596"	"CAPSL"	1	0
"1597"	"CARD10"	2	1
"1598"	"CARD11"	3	3
"1599"	"CARD14"	2	1
"1600"	"CARD16"	1	1
"1601"	"CARD17"	1	1
"1602"	"CARD6"	3	2
"1603"	"CARD9"	3	3
"1604"	"CARKD"	1	1
"1605"	"CARM1"	1	0
"1606"	"CARS2"	2	1
"1607"	"CASC1"	1	1
"1608"	"CASC3"	1	1
"1609"	"CASC4"	2	2
"1610"	"CASC5"	7	6
"1611"	"CASK"	4	3
"1612"	"CASKIN1"	2	2
"1613"	"CASKIN2"	1	1
"1614"	"CASP1"	1	1
"1615"	"CASP2"	3	3
"1616"	"CASP5"	3	3
"1617"	"CASP6"	2	1
"1618"	"CASP8"	3	2
"1619"	"CASQ1"	2	2
"1620"	"CASQ2"	2	2
"1621"	"CASR"	5	5
"1622"	"CAST"	3	2
"1623"	"CASZ1"	3	3
"1624"	"CAT"	1	1
"1625"	"CATSPER1"	1	1
"1626"	"CATSPER2"	2	1
"1627"	"CATSPER3"	1	1
"1628"	"CATSPER4"	2	2
"1629"	"CATSPERB"	2	2
"1630"	"CATSPERG"	3	3
"1631"	"CAV1"	1	1
"1632"	"CBFA2T2"	1	1
"1633"	"CBFA2T3"	2	2
"1634"	"CBFB"	8	5
"1635"	"CBL"	1	1
"1636"	"CBLB"	9	9
"1637"	"CBLC"	3	1
"1638"	"CBLN1"	1	0
"1639"	"CBLN4"	1	1
"1640"	"CBR1"	1	1
"1641"	"CBR3"	1	1
"1642"	"CBS"	2	2
"1643"	"CBWD1"	1	1
"1644"	"CBX1"	1	1
"1645"	"CBX3"	2	2
"1646"	"CBX4"	1	1
"1647"	"CBX8"	4	4
"1648"	"CC2D1A"	2	2
"1649"	"CC2D1B"	4	4
"1650"	"CCAR1"	5	4
"1651"	"CCBL1"	1	0
"1652"	"CCBL2"	1	1
"1653"	"CCDC101"	1	1
"1654"	"CCDC102A"	1	1
"1655"	"CCDC102B"	4	4
"1656"	"CCDC103"	1	1
"1657"	"CCDC104"	2	2
"1658"	"CCDC105"	2	2
"1659"	"CCDC106"	1	1
"1660"	"CCDC108"	1	1
"1661"	"CCDC109A"	1	1
"1662"	"CCDC11"	3	2
"1663"	"CCDC110"	3	2
"1664"	"CCDC111"	2	1
"1665"	"CCDC112"	3	2
"1666"	"CCDC113"	1	0
"1667"	"CCDC114"	1	1
"1668"	"CCDC115"	1	0
"1669"	"CCDC116"	1	1
"1670"	"CCDC120"	1	1
"1671"	"CCDC121"	1	0
"1672"	"CCDC123"	2	2
"1673"	"CCDC125"	1	0
"1674"	"CCDC129"	1	1
"1675"	"CCDC13"	1	1
"1676"	"CCDC132"	2	1
"1677"	"CCDC135"	3	3
"1678"	"CCDC136"	3	3
"1679"	"CCDC137"	3	3
"1680"	"CCDC138"	3	3
"1681"	"CCDC14"	3	2
"1682"	"CCDC141"	2	2
"1683"	"CCDC142"	2	2
"1684"	"CCDC144A"	4	4
"1685"	"CCDC144B"	1	1
"1686"	"CCDC144NL"	1	0
"1687"	"CCDC146"	6	2
"1688"	"CCDC147"	2	2
"1689"	"CCDC15"	1	1
"1690"	"CCDC150"	5	4
"1691"	"CCDC154"	2	2
"1692"	"CCDC155"	4	4
"1693"	"CCDC158"	1	1
"1694"	"CCDC159"	3	1
"1695"	"CCDC18"	1	0
"1696"	"CCDC19"	1	1
"1697"	"CCDC21"	1	1
"1698"	"CCDC24"	1	1
"1699"	"CCDC27"	2	2
"1700"	"CCDC28B"	1	1
"1701"	"CCDC30"	2	0
"1702"	"CCDC33"	3	3
"1703"	"CCDC34"	3	1
